year,block,model,average_precision,recall_at_5pct,positives,candidates
2022,23,OG-RDE,0.6666666666666667,0.3333333333333333,3,6
2022,23,OG-RDE + reporting,0.6666666666666667,0.3333333333333333,3,6
2022,23,OG-RDE + transport,0.6666666666666667,0.3333333333333333,3,6
2022,24,Distance kernel,0.6666666666666666,0.5,2,5
2022,24,Cook-2021 kernel,1.0,0.5,2,5
2022,24,Ruzzier-2025 transfer,1.0,0.5,2,5
2022,24,Eco-RD,1.0,0.5,2,5
2022,24,Fisher-KPP,1.0,0.5,2,5
2022,24,Climate RD,1.0,0.5,2,5
2022,24,Transport RD,1.0,0.5,2,5
2022,24,Full mechanistic,1.0,0.5,2,5
2022,24,Reporting surface,1.0,0.5,2,5
2022,24,Covariate hazard,1.0,0.5,2,5
2022,24,OG-RDE,1.0,0.5,2,5
2022,24,OG-RDE + reporting,1.0,0.5,2,5
2022,24,OG-RDE + transport,1.0,0.5,2,5
2022,40,Distance kernel,0.2869047619047619,0.3333333333333333,3,41
2022,40,Cook-2021 kernel,0.27564102564102566,0.3333333333333333,3,41
2022,40,Ruzzier-2025 transfer,0.4125490196078431,0.3333333333333333,3,41
2022,40,Eco-RD,0.2869047619047619,0.3333333333333333,3,41
2022,40,Fisher-KPP,0.2869047619047619,0.3333333333333333,3,41
2022,40,Climate RD,0.2869047619047619,0.3333333333333333,3,41
2022,40,Transport RD,0.2862950058072009,0.3333333333333333,3,41
2022,40,Full mechanistic,0.2862950058072009,0.3333333333333333,3,41
2022,40,Reporting surface,0.07317073170731707,0.0,3,41
2022,40,Covariate hazard,0.24545454545454543,0.3333333333333333,3,41
2022,40,OG-RDE,0.25132275132275134,0.3333333333333333,3,41
2022,40,OG-RDE + reporting,0.2434782608695652,0.3333333333333333,3,41
2022,40,OG-RDE + transport,0.2824074074074074,0.3333333333333333,3,41
2022,41,Distance kernel,0.022403003754693368,0.0,2,85
2022,41,Cook-2021 kernel,0.022875816993464054,0.0,2,85
2022,41,Ruzzier-2025 transfer,0.0222522744037374,0.0,2,85
2022,41,Eco-RD,0.021764705882352943,0.0,2,85
2022,41,Fisher-KPP,0.022634271099744245,0.0,2,85
2022,41,Climate RD,0.022634271099744245,0.0,2,85
2022,41,Transport RD,0.021338724168912845,0.0,2,85
2022,41,Full mechanistic,0.021482155035235283,0.0,2,85
2022,41,Reporting surface,0.5117647058823529,0.5,2,85
2022,41,Covariate hazard,0.03676470588235294,0.0,2,85
2022,41,OG-RDE,0.045098039215686274,0.0,2,85
2022,41,OG-RDE + reporting,0.03557422969187675,0.0,2,85
2022,41,OG-RDE + transport,0.023215244229736982,0.0,2,85
2022,42,Distance kernel,0.23279207516339867,0.16666666666666666,6,97
2022,42,Cook-2021 kernel,0.4572866869477039,0.3333333333333333,6,97
2022,42,Ruzzier-2025 transfer,0.5706552706552706,0.6666666666666666,6,97
2022,42,Eco-RD,0.40614401112715987,0.5,6,97
2022,42,Fisher-KPP,0.3777202668507016,0.5,6,97
2022,42,Climate RD,0.3777202668507016,0.5,6,97
2022,42,Transport RD,0.38212233169129717,0.5,6,97
2022,42,Full mechanistic,0.34044912110949843,0.3333333333333333,6,97
2022,42,Reporting surface,0.061855670103092786,0.0,6,97
2022,42,Covariate hazard,0.4463698642230344,0.3333333333333333,6,97
2022,42,OG-RDE,0.4458909370199693,0.3333333333333333,6,97
2022,42,OG-RDE + reporting,0.44826591033487584,0.3333333333333333,6,97
2022,42,OG-RDE + transport,0.40046296296296297,0.3333333333333333,6,97
2022,43,Distance kernel,0.3545784029732463,0.23076923076923078,13,83
2022,43,Cook-2021 kernel,0.4953218685076817,0.23076923076923078,13,83
2022,43,Ruzzier-2025 transfer,0.5785725794942385,0.23076923076923078,13,83
2022,43,Eco-RD,0.49938980743500716,0.23076923076923078,13,83
2022,43,Fisher-KPP,0.5099562677469425,0.23076923076923078,13,83
2022,43,Climate RD,0.5092452140947124,0.23076923076923078,13,83
2022,43,Transport RD,0.5002265896496666,0.23076923076923078,13,83
2022,43,Full mechanistic,0.5016349598080367,0.23076923076923078,13,83
2022,43,Reporting surface,0.39569266075290166,0.23076923076923078,13,83
2022,43,Covariate hazard,0.5070143534496254,0.23076923076923078,13,83
2022,43,OG-RDE,0.4914706441988224,0.23076923076923078,13,83
2022,43,OG-RDE + reporting,0.4921058948340731,0.23076923076923078,13,83
2022,43,OG-RDE + transport,0.5118448858833474,0.23076923076923078,13,83
2022,44,Distance kernel,0.6175568358766739,0.38461538461538464,13,89
2022,44,Cook-2021 kernel,0.821062271062271,0.38461538461538464,13,89
2022,44,Ruzzier-2025 transfer,0.7591664871076635,0.38461538461538464,13,89
2022,44,Eco-RD,0.8203997260601035,0.38461538461538464,13,89
2022,44,Fisher-KPP,0.813097448690669,0.38461538461538464,13,89
2022,44,Climate RD,0.8122528812183984,0.38461538461538464,13,89
2022,44,Transport RD,0.8162280814102676,0.38461538461538464,13,89
2022,44,Full mechanistic,0.7882606282606284,0.38461538461538464,13,89
2022,44,Reporting surface,0.4802845498167079,0.3076923076923077,13,89
2022,44,Covariate hazard,0.7895827548781067,0.38461538461538464,13,89
2022,44,OG-RDE,0.8118184103478221,0.38461538461538464,13,89
2022,44,OG-RDE + reporting,0.8122285609127715,0.38461538461538464,13,89
2022,44,OG-RDE + transport,0.8332722832722832,0.38461538461538464,13,89
2022,64,Distance kernel,0.06522117729014282,0.0,3,99
2022,64,Cook-2021 kernel,0.07381981523857954,0.0,3,99
2022,64,Ruzzier-2025 transfer,0.06705403058839243,0.0,3,99
2022,64,Eco-RD,0.06694985840413127,0.0,3,99
2022,64,Fisher-KPP,0.06712962962962962,0.0,3,99
2022,64,Climate RD,0.06601851851851852,0.0,3,99
2022,64,Transport RD,0.06494900697799248,0.0,3,99
2022,64,Full mechanistic,0.07329153605015674,0.0,3,99
2022,64,Reporting surface,0.030303030303030304,0.0,3,99
2022,64,Covariate hazard,0.06991087344028521,0.0,3,99
2022,64,OG-RDE,0.064492376992377,0.0,3,99
2022,64,OG-RDE + reporting,0.0677937841803388,0.0,3,99
2022,64,OG-RDE + transport,0.06604406130268199,0.0,3,99
2023,1,Distance kernel,0.4120581942661532,0.05263157894736842,19,92
2023,1,Cook-2021 kernel,0.6349323623391547,0.15789473684210525,19,92
2023,1,Ruzzier-2025 transfer,0.6414868267749652,0.21052631578947367,19,92
2023,1,Eco-RD,0.6864948916887976,0.21052631578947367,19,92
2023,1,Fisher-KPP,0.6073686576497654,0.15789473684210525,19,92
2023,1,Climate RD,0.6305548672513741,0.15789473684210525,19,92
2023,1,Transport RD,0.6142255381815733,0.15789473684210525,19,92
2023,1,Full mechanistic,0.6553150401785328,0.21052631578947367,19,92
2023,1,Reporting surface,0.274790236460717,0.15789473684210525,19,92
2023,1,Covariate hazard,0.6388589069904269,0.15789473684210525,19,92
2023,1,OG-RDE,0.6467066859427765,0.15789473684210525,19,92
2023,1,OG-RDE + reporting,0.6434723196190082,0.15789473684210525,19,92
2023,1,OG-RDE + transport,0.6690170361562877,0.15789473684210525,19,92
2023,2,Distance kernel,0.15693926351028217,0.0,5,72
2023,2,Cook-2021 kernel,0.6870748299319728,0.6,5,72
2023,2,Ruzzier-2025 transfer,0.6153846153846154,0.6,5,72
2023,2,Eco-RD,0.6211494252873563,0.4,5,72
2023,2,Fisher-KPP,0.6898989898989898,0.6,5,72
2023,2,Climate RD,0.7050167224080267,0.6,5,72
2023,2,Transport RD,0.6171428571428571,0.4,5,72
2023,2,Full mechanistic,0.5934006734006734,0.4,5,72
2023,2,Reporting surface,0.4266619981325864,0.2,5,72
2023,2,Covariate hazard,0.6379432624113476,0.6,5,72
2023,2,OG-RDE,0.6088888888888888,0.4,5,72
2023,2,OG-RDE + reporting,0.5342857142857143,0.4,5,72
2023,2,OG-RDE + transport,0.6034586466165414,0.4,5,72
2023,3,Distance kernel,0.25,0.0,2,25
2023,3,Cook-2021 kernel,0.5833333333333333,0.5,2,25
2023,3,Ruzzier-2025 transfer,0.5833333333333333,0.5,2,25
2023,3,Eco-RD,0.5833333333333333,0.5,2,25
2023,3,Fisher-KPP,0.75,0.5,2,25
2023,3,Climate RD,0.8333333333333333,0.5,2,25
2023,3,Transport RD,0.5833333333333333,0.5,2,25
2023,3,Full mechanistic,0.41666666666666663,0.0,2,25
2023,3,Reporting surface,0.5,0.5,2,25
2023,3,Covariate hazard,0.5833333333333333,0.5,2,25
2023,3,OG-RDE,0.5833333333333333,0.5,2,25
2023,3,OG-RDE + reporting,0.5833333333333333,0.5,2,25
2023,3,OG-RDE + transport,0.5833333333333333,0.5,2,25
2023,20,Distance kernel,0.6220358588779642,0.3076923076923077,13,93
2023,20,Cook-2021 kernel,0.7793330098759963,0.23076923076923078,13,93
2023,20,Ruzzier-2025 transfer,0.3317695615937358,0.07692307692307693,13,93
2023,20,Eco-RD,0.757350713203556,0.23076923076923078,13,93
2023,20,Fisher-KPP,0.7546516578729217,0.23076923076923078,13,93
2023,20,Climate RD,0.7546516578729217,0.23076923076923078,13,93
2023,20,Transport RD,0.7558671090883728,0.23076923076923078,13,93
2023,20,Full mechanistic,0.715005745888099,0.23076923076923078,13,93
2023,20,Reporting surface,0.6918373740954387,0.3076923076923077,13,93
2023,20,Covariate hazard,0.7422149431764817,0.23076923076923078,13,93
2023,20,OG-RDE,0.7371349354648951,0.23076923076923078,13,93
2023,20,OG-RDE + reporting,0.7399505409120795,0.23076923076923078,13,93
2023,20,OG-RDE + transport,0.731937720399259,0.23076923076923078,13,93
2023,21,Distance kernel,0.4244376775161284,0.045454545454545456,22,75
2023,21,Cook-2021 kernel,0.6880022057165052,0.18181818181818182,22,75
2023,21,Ruzzier-2025 transfer,0.7073492449271339,0.18181818181818182,22,75
2023,21,Eco-RD,0.7048252249911287,0.18181818181818182,22,75
2023,21,Fisher-KPP,0.6781532283852263,0.18181818181818182,22,75
2023,21,Climate RD,0.6746552108452262,0.18181818181818182,22,75
2023,21,Transport RD,0.6838073035002614,0.18181818181818182,22,75
2023,21,Full mechanistic,0.6119775089598658,0.13636363636363635,22,75
2023,21,Reporting surface,0.29333333333333333,0.0,22,75
2023,21,Covariate hazard,0.7169511658345007,0.13636363636363635,22,75
2023,21,OG-RDE,0.6928632473405957,0.13636363636363635,22,75
2023,21,OG-RDE + reporting,0.6748701041608034,0.13636363636363635,22,75
2023,21,OG-RDE + transport,0.6565846429368666,0.13636363636363635,22,75
2023,22,Distance kernel,0.7058823529411765,0.08333333333333333,12,19
2023,22,Cook-2021 kernel,0.8465459921342274,0.08333333333333333,12,19
2023,22,Ruzzier-2025 transfer,0.8713340512972867,0.08333333333333333,12,19
2023,22,Eco-RD,0.8449327962485859,0.08333333333333333,12,19
2023,22,Fisher-KPP,0.811356534547324,0.08333333333333333,12,19
2023,22,Climate RD,0.811356534547324,0.08333333333333333,12,19
2023,22,Transport RD,0.8100630363788258,0.08333333333333333,12,19
2023,22,Full mechanistic,0.843579452954453,0.08333333333333333,12,19
2023,22,Reporting surface,0.7850877192982456,0.08333333333333333,12,19
2023,22,Covariate hazard,0.8432964638846993,0.08333333333333333,12,19
2023,22,OG-RDE,0.8287970743853097,0.08333333333333333,12,19
2023,22,OG-RDE + reporting,0.8287970743853097,0.08333333333333333,12,19
2023,22,OG-RDE + transport,0.8182543763426117,0.08333333333333333,12,19
2023,40,Distance kernel,0.41098901098901097,0.2,5,38
2023,40,Cook-2021 kernel,0.31198717948717947,0.2,5,38
2023,40,Ruzzier-2025 transfer,0.8434782608695652,0.4,5,38
2023,40,Eco-RD,0.5311111111111111,0.2,5,38
2023,40,Fisher-KPP,0.3913170163170163,0.0,5,38
2023,40,Climate RD,0.3913170163170163,0.0,5,38
2023,40,Transport RD,0.42465034965034965,0.2,5,38
2023,40,Full mechanistic,0.34085497835497836,0.0,5,38
2023,40,Reporting surface,0.13157894736842105,0.0,5,38
2023,40,Covariate hazard,0.6977777777777778,0.2,5,38
2023,40,OG-RDE,0.6444444444444444,0.2,5,38
2023,40,OG-RDE + reporting,0.607936507936508,0.2,5,38
2023,40,OG-RDE + transport,0.43106060606060603,0.2,5,38
2023,41,Distance kernel,0.014492753623188406,0.0,1,83
2023,41,Cook-2021 kernel,0.041666666666666664,0.0,1,83
2023,41,Ruzzier-2025 transfer,0.016129032258064516,0.0,1,83
2023,41,Eco-RD,0.015625,0.0,1,83
2023,41,Fisher-KPP,0.017241379310344827,0.0,1,83
2023,41,Climate RD,0.017241379310344827,0.0,1,83
2023,41,Transport RD,0.019230769230769232,0.0,1,83
2023,41,Full mechanistic,0.02040816326530612,0.0,1,83
2023,41,Reporting surface,0.012048192771084338,0.0,1,83
2023,41,Covariate hazard,0.02127659574468085,0.0,1,83
2023,41,OG-RDE,0.020833333333333332,0.0,1,83
2023,41,OG-RDE + reporting,0.020833333333333332,0.0,1,83
2023,41,OG-RDE + transport,0.020833333333333332,0.0,1,83
2023,42,Distance kernel,0.15,0.25,4,91
2023,42,Cook-2021 kernel,0.37941176470588234,0.25,4,91
2023,42,Ruzzier-2025 transfer,0.2997619047619048,0.25,4,91
2023,42,Eco-RD,0.35446428571428573,0.5,4,91
2023,42,Fisher-KPP,0.35100806451612904,0.5,4,91
2023,42,Climate RD,0.325,0.25,4,91
2023,42,Transport RD,0.2913961038961039,0.25,4,91
2023,42,Full mechanistic,0.26249999999999996,0.25,4,91
2023,42,Reporting surface,0.04395604395604396,0.25,4,91
2023,42,Covariate hazard,0.36621732026143794,0.25,4,91
2023,42,OG-RDE,0.37836257309941523,0.25,4,91
2023,42,OG-RDE + reporting,0.37836257309941523,0.25,4,91
2023,42,OG-RDE + transport,0.3936097427476738,0.25,4,91
2023,43,Distance kernel,0.2692307692307692,0.2857142857142857,7,70
2023,43,Cook-2021 kernel,0.9367346938775509,0.5714285714285714,7,70
2023,43,Ruzzier-2025 transfer,0.9617346938775508,0.5714285714285714,7,70
2023,43,Eco-RD,0.9999999999999998,0.5714285714285714,7,70
2023,43,Fisher-KPP,0.982142857142857,0.5714285714285714,7,70
2023,43,Climate RD,0.982142857142857,0.5714285714285714,7,70
2023,43,Transport RD,0.982142857142857,0.5714285714285714,7,70
2023,43,Full mechanistic,0.9999999999999998,0.5714285714285714,7,70
2023,43,Reporting surface,0.7428571428571429,0.5714285714285714,7,70
2023,43,Covariate hazard,0.982142857142857,0.5714285714285714,7,70
2023,43,OG-RDE,0.982142857142857,0.5714285714285714,7,70
2023,43,OG-RDE + reporting,0.982142857142857,0.5714285714285714,7,70
2023,43,OG-RDE + transport,0.982142857142857,0.5714285714285714,7,70
2023,44,Distance kernel,0.1879432624113475,0.2,5,76
2023,44,Cook-2021 kernel,0.2403030303030303,0.2,5,76
2023,44,Ruzzier-2025 transfer,0.3639080459770115,0.4,5,76
2023,44,Eco-RD,0.2743064182194617,0.2,5,76
2023,44,Fisher-KPP,0.2510722610722611,0.2,5,76
2023,44,Climate RD,0.2635470085470086,0.2,5,76
2023,44,Transport RD,0.24993265993265995,0.2,5,76
2023,44,Full mechanistic,0.26370733987844786,0.2,5,76
2023,44,Reporting surface,0.07947368421052632,0.0,5,76
2023,44,Covariate hazard,0.26597318768619665,0.2,5,76
2023,44,OG-RDE,0.26476190476190475,0.2,5,76
2023,44,OG-RDE + reporting,0.26226107226107226,0.2,5,76
2023,44,OG-RDE + transport,0.27786877786877784,0.4,5,76
2023,45,Distance kernel,0.2203030303030303,0.2,5,44
2023,45,Cook-2021 kernel,0.26121212121212123,0.2,5,44
2023,45,Ruzzier-2025 transfer,0.2354276158623985,0.2,5,44
2023,45,Eco-RD,0.25835497835497834,0.2,5,44
2023,45,Fisher-KPP,0.26987179487179486,0.2,5,44
2023,45,Climate RD,0.2644172494172494,0.2,5,44
2023,45,Transport RD,0.27431623931623933,0.2,5,44
2023,45,Full mechanistic,0.2814814814814815,0.2,5,44
2023,45,Reporting surface,0.22128317659352142,0.2,5,44
2023,45,Covariate hazard,0.3207792207792208,0.2,5,44
2023,45,OG-RDE,0.31153846153846154,0.2,5,44
2023,45,OG-RDE + reporting,0.34487179487179487,0.2,5,44
2023,45,OG-RDE + transport,0.30957264957264957,0.2,5,44
2023,62,Distance kernel,0.5,1.0,1,22
2023,62,Cook-2021 kernel,0.5,1.0,1,22
2023,62,Ruzzier-2025 transfer,0.06666666666666667,0.0,1,22
2023,62,Eco-RD,0.3333333333333333,0.0,1,22
2023,62,Fisher-KPP,0.5,1.0,1,22
2023,62,Climate RD,0.3333333333333333,0.0,1,22
2023,62,Transport RD,0.5,1.0,1,22
2023,62,Full mechanistic,1.0,1.0,1,22
2023,62,Reporting surface,0.045454545454545456,0.0,1,22
2023,62,Covariate hazard,1.0,1.0,1,22
2023,62,OG-RDE,0.25,0.0,1,22
2023,62,OG-RDE + reporting,1.0,1.0,1,22
2023,62,OG-RDE + transport,1.0,1.0,1,22
2023,64,Distance kernel,0.04173913043478261,0.0,2,96
2023,64,Cook-2021 kernel,0.06363636363636363,0.0,2,96
2023,64,Ruzzier-2025 transfer,0.06601731601731602,0.0,2,96
2023,64,Eco-RD,0.07857142857142857,0.0,2,96
2023,64,Fisher-KPP,0.07323232323232323,0.0,2,96
2023,64,Climate RD,0.07857142857142857,0.0,2,96
2023,64,Transport RD,0.07941176470588235,0.0,2,96
2023,64,Full mechanistic,0.06871035940803383,0.0,2,96
2023,64,Reporting surface,0.020833333333333332,0.5,2,96
2023,64,Covariate hazard,0.08116883116883117,0.0,2,96
2023,64,OG-RDE,0.08888888888888888,0.0,2,96
2023,64,OG-RDE + reporting,0.07870370370370369,0.0,2,96
2023,64,OG-RDE + transport,0.09698275862068965,0.0,2,96
2024,0,Distance kernel,0.3514189233067082,0.42857142857142855,7,99
2024,0,Cook-2021 kernel,0.46723871366728503,0.42857142857142855,7,99
2024,0,Ruzzier-2025 transfer,0.38455852835552085,0.2857142857142857,7,99
2024,0,Eco-RD,0.4293347735309381,0.42857142857142855,7,99
2024,0,Fisher-KPP,0.43013989294777477,0.42857142857142855,7,99
2024,0,Climate RD,0.43013989294777477,0.42857142857142855,7,99
2024,0,Transport RD,0.5068396923986986,0.42857142857142855,7,99
2024,0,Full mechanistic,0.3640122715752968,0.2857142857142857,7,99
2024,0,Reporting surface,0.0707070707070707,0.14285714285714285,7,99
2024,0,Covariate hazard,0.4999308458323088,0.2857142857142857,7,99
2024,0,OG-RDE,0.5038990998005628,0.2857142857142857,7,99
2024,0,OG-RDE + reporting,0.5022623523093448,0.2857142857142857,7,99
2024,0,OG-RDE + transport,0.4801372988219678,0.42857142857142855,7,99
2024,1,Distance kernel,0.5142479199082972,0.05555555555555555,18,73
2024,1,Cook-2021 kernel,0.6635199014855878,0.16666666666666666,18,73
2024,1,Ruzzier-2025 transfer,0.6382570049056928,0.2222222222222222,18,73
2024,1,Eco-RD,0.7104876542828039,0.2222222222222222,18,73
2024,1,Fisher-KPP,0.7195414356598567,0.2222222222222222,18,73
2024,1,Climate RD,0.7163553232251855,0.2222222222222222,18,73
2024,1,Transport RD,0.7094558287839781,0.2222222222222222,18,73
2024,1,Full mechanistic,0.6761433621499611,0.16666666666666666,18,73
2024,1,Reporting surface,0.4140030441400304,0.2222222222222222,18,73
2024,1,Covariate hazard,0.6908125120330293,0.16666666666666666,18,73
2024,1,OG-RDE,0.6883157271095963,0.16666666666666666,18,73
2024,1,OG-RDE + reporting,0.692076750037286,0.16666666666666666,18,73
2024,1,OG-RDE + transport,0.7215984328630732,0.2222222222222222,18,73
2024,2,Distance kernel,0.394261515858612,0.0,13,67
2024,2,Cook-2021 kernel,0.6901598401598401,0.3076923076923077,13,67
2024,2,Ruzzier-2025 transfer,0.5632844399190553,0.23076923076923078,13,67
2024,2,Eco-RD,0.6679311748277263,0.3076923076923077,13,67
2024,2,Fisher-KPP,0.6369239030364351,0.3076923076923077,13,67
2024,2,Climate RD,0.6580937303575984,0.3076923076923077,13,67
2024,2,Transport RD,0.688617093261056,0.3076923076923077,13,67
2024,2,Full mechanistic,0.6422778807533798,0.3076923076923077,13,67
2024,2,Reporting surface,0.6242632988901646,0.23076923076923078,13,67
2024,2,Covariate hazard,0.6772473216438732,0.23076923076923078,13,67
2024,2,OG-RDE,0.6730273999504768,0.23076923076923078,13,67
2024,2,OG-RDE + reporting,0.6726211608903916,0.23076923076923078,13,67
2024,2,OG-RDE + transport,0.6839999406801026,0.3076923076923077,13,67
2024,3,Distance kernel,0.6666666666666666,0.25,4,23
2024,3,Cook-2021 kernel,0.7321428571428572,0.5,4,23
2024,3,Ruzzier-2025 transfer,0.7678571428571428,0.5,4,23
2024,3,Eco-RD,0.8166666666666667,0.5,4,23
2024,3,Fisher-KPP,0.8303571428571428,0.5,4,23
2024,3,Climate RD,0.7928571428571428,0.5,4,23
2024,3,Transport RD,0.7678571428571428,0.5,4,23
2024,3,Full mechanistic,0.8928571428571428,0.5,4,23
2024,3,Reporting surface,0.43695652173913047,0.25,4,23
2024,3,Covariate hazard,0.7321428571428572,0.5,4,23
2024,3,OG-RDE,0.7321428571428572,0.5,4,23
2024,3,OG-RDE + reporting,0.7321428571428572,0.5,4,23
2024,3,OG-RDE + transport,0.7321428571428572,0.5,4,23
2024,20,Distance kernel,0.2655611296915645,0.0,8,80
2024,20,Cook-2021 kernel,0.42925121480721806,0.25,8,80
2024,20,Ruzzier-2025 transfer,0.5026452151452152,0.375,8,80
2024,20,Eco-RD,0.49077367067951916,0.25,8,80
2024,20,Fisher-KPP,0.4363907742584213,0.25,8,80
2024,20,Climate RD,0.43184531971296675,0.25,8,80
2024,20,Transport RD,0.4316550609610642,0.25,8,80
2024,20,Full mechanistic,0.4582288508220983,0.25,8,80
2024,20,Reporting surface,0.4621348957555854,0.25,8,80
2024,20,Covariate hazard,0.46594024933917233,0.25,8,80
2024,20,OG-RDE,0.40981034123557997,0.25,8,80
2024,20,OG-RDE + reporting,0.3981762468083354,0.25,8,80
2024,20,OG-RDE + transport,0.44385516530555885,0.25,8,80
2024,21,Distance kernel,0.37983242942567097,0.0,16,53
2024,21,Cook-2021 kernel,0.6280237115001969,0.125,16,53
2024,21,Ruzzier-2025 transfer,0.7181596501718452,0.1875,16,53
2024,21,Eco-RD,0.6941983847089682,0.1875,16,53
